tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-X,Z","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,"tGravityAcc-correlation()-X,Y","tGravityAcc-correlation()-X,Z","tGravityAcc-correlation()-Y,Z",tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyAccMag-mean(),"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.27505013,-0.012888956,-0.10799113,-0.19405891,-0.20290176,-0.017712652,0.87966445,0.23358265,0.23043763,-0.71524859,0.54344034,-0.64565348,-0.028973744,-0.065997113,0.074777166,-0.99183575,-0.66155484,-0.079228516,-0.1421572,SITTING
0.27433895,-0.012223269,-0.10685609,-0.2701056,-0.015697737,0.32428664,0.87876771,0.23615216,0.23050424,-0.76125828,-0.87441859,0.79804702,-0.029498078,-0.065663998,0.071136409,-0.99509474,-0.65947935,-0.08104981,-0.14219661,SITTING
0.27252292,-0.014373235,-0.10327779,-0.2349726,-0.12699192,-0.042326396,0.87774671,0.23907943,0.23116029,-0.92617766,-0.80733083,0.88689297,-0.029775312,-0.066788135,0.081743342,-0.98900407,-0.65675505,-0.083101872,-0.1426397,SITTING
0.27374032,-0.018106364,-0.098278044,0.18093975,-0.43724117,-0.4656375,0.87638592,0.24057556,0.23370706,-0.15097161,-0.99499278,0.161362,-0.027586924,-0.074599645,0.087180764,-0.97052725,-0.6538226,-0.084165081,-0.14447842,SITTING
0.27486253,-0.018364436,-0.10267337,0.17443953,-0.46129563,-0.49945688,0.87492226,0.24013138,0.2377668,0.98054872,-0.96055483,-0.93611269,-0.029784224,-0.067623949,0.084155933,-0.96431364,-0.65131011,-0.083884112,-0.1474502,SITTING
0.2749668,-0.018133594,-0.099280572,0.059450195,-0.52588463,-0.30532003,0.87356387,0.23913262,0.24068514,0.78690835,-0.89812215,-0.91891151,-0.028589981,-0.063721532,0.087811147,-0.97293097,-0.64988656,-0.083263356,-0.14965028,SITTING
0.27382835,-0.01897693,-0.093651034,-0.062150497,-0.55110093,-0.13964124,0.87248471,0.2381478,0.2445903,0.92180452,-0.96605757,-0.96450456,-0.025088823,-0.078440156,0.089485572,-0.97820457,-0.64788174,-0.082575786,-0.1524984,SITTING
0.27596258,-0.017896892,-0.10145046,-0.16703394,-0.29984154,-0.049210944,0.87148142,0.23736703,0.24932704,0.49431254,-0.97166195,-0.6325605,-0.026312608,-0.078208515,0.088201535,-0.98484091,-0.64519688,-0.081978101,-0.15589988,SITTING
0.28084295,-0.01786799,-0.11239818,0.16423147,-0.50796377,-0.30738658,0.87103788,0.23703251,0.2519329,-0.56361792,0.18154409,-0.7693417,-0.026436184,-0.085214312,0.08663759,-0.98236157,-0.64366461,-0.08169833,-0.15775357,SITTING
0.27730823,-0.014313531,-0.10713564,0.043005338,-0.48831526,-0.024344413,0.87193324,0.23656142,0.25073533,-0.49249361,-0.99431502,0.41111369,-0.033446778,-0.036804807,0.098802951,-0.96750283,-0.64496518,-0.08132736,-0.1568487,SITTING
0.28931327,0.075362695,-0.085781496,0.21431355,-0.77862339,-0.058446089,0.95204377,-0.020090041,0.15394065,0.41056795,-0.89069931,-0.026023985,-0.22846781,-0.17648246,-0.42974725,-0.80127439,-0.85721842,0.097669885,-0.086730877,SITTING
0.26689552,-0.009423942,-0.08519007,-0.17261998,-0.5635734,0.55969941,0.95621217,0.03025983,0.16155504,-0.92546698,-0.99301488,0.96156369,-0.129014,-0.17809263,-0.1221783,-0.93110406,-0.84302379,0.063240998,-0.09158213,SITTING
0.28255205,-0.020934859,-0.11903687,0.079827887,-0.22502839,-0.007803741,0.95248949,0.038065763,0.17026656,-0.96065536,-0.98303634,0.95640154,-0.066897357,-0.10596817,0.070175599,-0.96092414,-0.83225015,0.057866203,-0.09784549,SITTING
0.27339932,-0.007704822,-0.10397637,0.058911072,-0.5521422,-0.20910758,0.95361571,0.035698819,0.16736973,-0.62783588,-0.98473506,0.49848038,-0.024704004,-0.083518728,0.12280145,-0.97578635,-0.83576486,0.059495186,-0.095769684,SITTING
0.29558259,-0.073431671,-0.16209909,-0.26414993,-0.76171183,0.68019821,0.95239098,0.038400324,0.16830109,-0.62538524,-0.8104444,0.94948942,-0.009580422,-0.10641573,0.21091382,-0.8647812,-0.83391467,0.057623639,-0.096492972,SITTING
0.28987449,-0.093512695,-0.13294468,-0.27978583,-0.6263197,0.63472937,0.95653278,0.007296531,0.15113398,-0.99810469,-0.99458213,0.98859216,-0.018746695,-0.04015563,0.16851537,-0.80262889,-0.85820379,0.078909532,-0.084429555,SITTING
0.26360681,-0.032312162,-0.03892729,-0.24322924,-0.30128929,0.53963742,0.96184963,-0.039805797,0.14175929,-0.61891936,-0.73652694,-0.07362834,-0.02980226,-0.000884169,0.040227202,-0.89678092,-0.86824078,0.1111335,-0.077577426,SITTING
0.26835721,-0.005504451,-0.060799288,0.054728602,-0.22272244,-0.15571698,0.95908363,-0.053171804,0.16521091,-0.83395015,-0.97956862,0.71291769,-0.025543281,-0.0731936,0.034722516,-0.94875263,-0.8433031,0.12022908,-0.093946227,SITTING
0.27063567,-0.007930819,-0.086714174,-0.26767502,-0.60607281,0.3242848,0.95437366,-0.045782427,0.18544607,-0.98500403,-0.99535403,0.97983575,-0.023398906,-0.097694134,0.062888256,-0.97080542,-0.82502712,0.11519177,-0.10828805,SITTING
0.28138783,-0.018664673,-0.11196349,0.084565727,-0.38719681,-0.041226719,0.95250222,-0.040594835,0.19224649,-0.80925661,-0.72978744,0.77855372,-0.024307002,-0.094697129,0.082447698,-0.98502219,-0.8190447,0.11165527,-0.11314146,SITTING
0.27923687,-0.016225525,-0.11278808,0.031432687,-0.35865956,0.064371253,0.95365449,-0.040716722,0.19119404,-0.3737941,-0.96741853,0.56071045,-0.026551667,-0.087072439,0.089022937,-0.98889627,-0.82017421,0.11172914,-0.11231539,SITTING
0.279153,-0.015007725,-0.10779225,0.14138802,-0.39189115,0.041907543,0.95448796,-0.0401792,0.18966475,-0.35626765,-0.69291095,0.7379103,-0.028540324,-0.070979562,0.086674087,-0.99147117,-0.82179364,0.11135801,-0.11119308,SITTING
0.27658048,-0.012722854,-0.098109803,-0.21932372,-0.52073559,0.29340769,0.95478276,-0.038763112,0.19028095,0.25984532,-0.51203267,0.67323066,-0.029128502,-0.06551335,0.085028863,-0.98289422,-0.82140624,0.11038841,-0.11159366,SITTING
0.2746743,-0.012459062,-0.10121331,-0.099005952,-0.47829593,0.16229088,0.95416553,-0.036171459,0.19450773,-0.97302792,-0.98811014,0.99140875,-0.02812417,-0.075992627,0.089798105,-0.97807212,-0.81757584,0.10861839,-0.11455433,SITTING
0.51565423,-0.030471269,-0.21497147,-0.068532534,-0.79137452,0.021117911,-0.40620166,0.94918555,0.31552116,-0.5450716,-0.84688209,0.81079325,0.1347368,-0.19829491,0.67542434,-0.76385392,0.54393874,-0.78840074,-0.20448269,LAYING
0.32208402,0.003992298,-0.23873351,-0.27632931,-0.27290179,0.19338693,-0.33783289,0.94239383,0.2702282,0.23750849,-0.92971344,-0.55689051,0.059277411,-0.029463244,0.27531943,-0.79168321,0.49387127,-0.80762899,-0.17417275,LAYING
0.070536278,0.005890344,-0.19888667,0.14706576,-0.25232477,-0.3975052,-0.32542271,0.95487448,0.21956805,-0.90120582,0.91659291,-0.99811697,-0.004275729,-0.001138754,0.093784111,-0.82907535,0.48502968,-0.83849585,-0.13658995,LAYING
0.1321928,-0.009769179,-0.14062071,-0.18679518,0.25727946,-0.44881272,-0.39477054,0.96767722,0.18647215,-0.99069676,0.98634214,-0.99791196,-0.046836866,-0.080250712,0.074287719,-0.90247471,0.53514906,-0.87378091,-0.11212881,LAYING
0.2439016,-0.016314573,-0.11308788,0.16870094,0.3084931,-0.30777259,-0.44456681,0.97238649,0.17367202,-0.98958321,0.96088029,-0.97606703,-0.051670541,-0.12268928,0.089274307,-0.96998834,0.57089816,-0.88811598,-0.10270757,LAYING
0.28174695,-0.015730901,-0.11689499,0.29869753,-0.35709368,-0.3806074,-0.45594196,0.97359031,0.17103748,0.80804728,-0.7053787,-0.83791056,-0.041810121,-0.10163195,0.085714119,-0.97585668,0.57905297,-0.8906096,-0.10072645,LAYING
0.27129093,-0.016347783,-0.11986004,0.084258,-0.48136516,-0.17653892,-0.45490568,0.97419916,0.16739669,0.78434149,-0.38058039,-0.85725233,-0.035385914,-0.082311653,0.08305704,-0.97641188,0.57831186,-0.89309299,-0.098090289,LAYING
0.26291889,-0.016644676,-0.11049707,-0.032559281,-0.46944543,-0.089058993,-0.45742439,0.97458691,0.16408894,-0.26363488,0.32853952,-0.54974561,-0.031695293,-0.073693266,0.083812403,-0.98544599,0.5801125,-0.89547214,-0.095717758,LAYING
0.26902148,-0.016685369,-0.1085458,-0.38295853,-0.14362271,-0.12006902,-0.4617721,0.97493839,0.16346077,-0.77460033,0.77759933,-0.95688732,-0.02406234,-0.076526416,0.073021339,-0.9841831,0.58322629,-0.89608056,-0.095239195,LAYING
0.26063255,-0.015503009,-0.13792165,-0.3246686,0.31356981,-0.072152224,-0.46566957,0.97538188,0.16086027,-0.82688044,0.93300573,-0.95425558,-0.0213049,-0.068772561,0.079721662,-0.95973405,0.58601531,-0.89798531,-0.093358877,LAYING
0.26475519,-0.013179591,-0.13678978,0.015740205,0.42628493,0.12146092,-0.47176805,0.9768125,0.14920246,-0.96462871,0.98128089,-0.98331815,-0.028010758,-0.075391279,0.098608533,-0.96089286,0.59037832,-0.90612944,-0.08498005,LAYING
0.27901845,-0.017088402,-0.10592391,0.08213209,-0.085326686,0.22584098,-0.47549216,0.97875412,0.13925995,-0.23425228,0.87605744,-0.5809211,-0.033090496,-0.073043059,0.097515393,-0.98525364,0.59304339,-0.91308371,-0.077761411,LAYING
0.26465899,-0.019388071,-0.095512957,0.061853463,-0.24241966,0.13377665,-0.47542181,0.97871888,0.14036424,0.25899292,-0.66929247,-0.80446794,-0.034554493,-0.067425655,0.081855496,-0.98139321,0.59299302,-0.91232954,-0.078545518,LAYING
-0.36723978,0.087724044,-0.32763493,-0.97754766,0.86908655,-0.80230009,-0.2609835,0.93227999,0.10545887,-0.99299639,0.91959051,-0.86633898,0.19460752,0.14380186,1,-0.3948375,0.43292504,-0.87350197,-0.056314701,LAYING
0.34811825,-0.04095503,-0.12419333,-0.62018584,-0.004653441,0.3124431,-0.47932923,1,0.029396279,-0.82592067,0.047592888,0.5232474,0.073437096,-0.03299212,0.70184235,-0.90063154,0.59574609,-0.98877646,0.001083496,LAYING
0.22852711,-0.012997381,-0.10639032,-0.24302269,0.50322312,-0.65630009,-0.45830275,0.98483062,0.020845726,-0.95891405,0.52441573,-0.67556253,0.00349417,-0.080836655,0.39007948,-0.95303965,0.58071985,-0.99179466,0.006942769,LAYING
0.2380144,-0.014976649,-0.1412732,0.063927621,-0.72153858,-0.1919688,-0.47148284,0.98634759,0.019951228,-0.97778569,0.80167293,-0.66171999,-0.027133497,-0.11570365,0.19019159,-0.95126292,0.5901734,-0.99507289,0.007597015,LAYING
0.27867844,-0.017157118,-0.14282711,0.23228115,-0.002213356,0.071280057,-0.48479869,0.98805104,0.006721338,0.33371428,0.52708618,0.85304142,-0.041857082,-0.10427659,0.089076774,-0.96921362,0.59969541,-1,0.017043408,LAYING
0.27829459,-0.016352133,-0.11880371,0.2803848,-0.28580694,-0.35172532,-0.48466497,0.98810409,-0.005603489,0.79406291,-0.92899217,-0.56362107,-0.042442362,-0.093832464,0.053807797,-0.98638109,0.59959903,-0.99590828,0.025827103,LAYING
0.27337202,-0.018268675,-0.12855722,0.29615719,-0.16621454,-0.19435157,-0.48437082,0.98840363,-0.010895021,0.72221108,0.95738652,0.70463655,-0.03502408,-0.084982742,0.057505273,-0.98136459,0.59938625,-0.99275712,0.029594221,LAYING
0.28056768,-0.018837143,-0.12961894,0.11890719,0.18823563,-0.15141199,-0.48572114,0.98763778,-0.019018,0.78565721,0.6779269,0.98235146,-0.032037525,-0.07516753,0.069647536,-0.98323737,0.60035571,-0.98728905,0.035392668,LAYING
0.27767429,-0.017511224,-0.11572309,0.35021202,-0.34314968,-0.34621306,-0.48517943,0.98668142,-0.02738529,-0.9126729,-0.90986558,0.96777287,-0.031266427,-0.072933611,0.07630831,-0.98545367,0.59997385,-0.98180276,0.041376488,LAYING
0.2791029,-0.017105314,-0.11191049,0.2475831,-0.27758667,-0.41855605,-0.48490438,0.98631565,-0.030378577,-0.008944972,0.24289223,0.86264486,-0.031120325,-0.072208009,0.082413674,-0.98299896,0.59977902,-0.97981575,0.043519779,LAYING
0.27561521,-0.016095606,-0.10463019,-0.020879751,-0.22752118,-0.46461734,-0.48459421,0.9868223,-0.030873919,0.79189743,-0.16738749,0.44539059,-0.029294246,-0.075104349,0.08597247,-0.98574103,0.59955339,-0.97952537,0.043859915,LAYING
0.27363533,-0.016392885,-0.10516122,0.068338337,-0.25893009,-0.3098637,-0.48496418,0.98772665,-0.029446167,-0.32509963,-0.94607893,0.45916793,-0.026267648,-0.079714087,0.089575293,-0.98828861,0.59981175,-0.98047056,0.042819779,LAYING
0.27650195,-0.018520823,-0.11826751,0.21440164,0.1094059,-0.2996507,-0.48586352,0.98765303,-0.028596831,-0.4223044,-0.81037903,0.36265857,-0.024325046,-0.076058363,0.089960723,-0.98579653,0.60045522,-0.98094036,0.042216589,LAYING
0.26823856,-0.017526805,-0.12972413,0.40306992,-0.22403959,-0.064492524,-0.486513,0.98692625,-0.032624388,0.67473296,0.81029988,0.92743378,-0.019944516,-0.098500817,0.087281927,-0.97158717,0.6009243,-0.97815986,0.045104305,LAYING
0.27542517,-0.018260707,-0.14760623,0.35407922,-0.38433949,-0.11680034,-0.48979724,0.9864672,-0.042282939,0.58610797,0.8773508,0.84606459,-0.018419031,-0.093530136,0.087944057,-0.94894045,0.60327334,-0.97133276,0.051998558,LAYING
0.2607563,-0.034362473,-0.16878845,-0.11567199,-0.20176607,0.5184046,0.96460134,-0.19999936,0.04996874,0.9524149,0.81731609,0.87178153,0.36770441,-0.28226963,0.10589867,-0.27841434,-0.8185578,0.22002325,-0.012873419,WALKING
0.34195967,-0.034048008,-0.10817116,-0.26946867,-0.36870915,0.46905287,0.95875396,-0.21143472,0.026179075,0.8550059,0.83706965,0.94737731,0.13011384,-0.12047773,0.10687009,-0.17479405,-0.81073736,0.22824121,0.003561576,WALKING
0.30807036,-0.043286211,-0.11885768,-0.28068026,-0.45849908,0.41568627,0.95854219,-0.21456064,0.019251786,0.23335786,0.12736345,-0.18096497,0.020471544,-0.055559768,0.067639907,-0.17839052,-0.8082704,0.23035713,0.008372071,WALKING
0.25384297,-0.00676807,-0.11705157,-0.14817949,-0.30741298,0.39933675,0.96242234,-0.20791771,0.016472547,0.80043377,-0.66310109,-0.8841735,-0.027930481,-0.12109768,0.080586448,-0.24007014,-0.81533339,0.22559063,0.010310463,WALKING
0.25688099,0.000557643,-0.089272326,-0.12999423,-0.20461359,0.379786,0.96680874,-0.19643296,0.018043133,0.89719845,0.57950134,0.66666217,-0.036259771,-0.09237892,0.1099155,-0.25815093,-0.82684378,0.2175643,0.009230994,WALKING
0.24971953,-0.001903809,-0.11267181,-0.18130015,-0.22570831,0.42469407,0.96933552,-0.19101849,0.027760122,0.029119278,-0.37357093,-0.11740623,-0.03886705,-0.047526291,0.10551824,-0.2914571,-0.83145369,0.21373245,0.00252045,WALKING
0.27474504,0.005704522,-0.12007324,-0.14223424,-0.2264995,0.39995827,0.966638,-0.1912127,0.028691203,-0.29560241,0.5186816,-0.82382501,-0.020900967,-0.044244039,0.079504089,-0.3175859,-0.83083964,0.21407545,0.001848384,WALKING
0.30756925,-0.01510003,-0.11714995,0.009255729,-0.20381299,0.31302361,0.96718029,-0.18740718,0.024305866,0.67219321,-0.28920824,-0.58317385,0.14756546,-0.097175453,0.056047175,-0.28910732,-0.83505443,0.21150042,0.00488198,WALKING
0.32330075,0.034656463,-0.094616742,0.10437061,-0.13580094,0.32036202,0.96834911,-0.17975909,0.030721701,-0.6351321,-0.81425008,0.91082566,-0.040612231,-0.14116822,0.093007505,-0.26967562,-0.84174004,0.20628193,0.00043146,WALKING
0.30945764,-0.032450527,-0.13309423,0.022689076,-0.12392774,0.41819659,0.96686707,-0.15231253,0.040107153,0.098405562,-0.12349913,0.65046947,-0.28528899,-0.065857676,0.089779369,-0.25461782,-0.86601527,0.1879118,-0.006184506,WALKING
0.23002951,-0.096444568,-0.14187636,-0.13638973,-0.28955243,0.50589217,0.96567856,-0.16338248,0.026361704,0.45467343,0.51350577,0.90604194,-0.090408868,-0.010336775,0.085543062,-0.21442813,-0.85782261,0.19548644,0.003392267,WALKING
0.18649749,-0.011975547,-0.066070577,-0.13246577,-0.3790993,0.52542437,0.96429052,-0.20531761,0.012303789,-0.066616496,-0.59179729,-0.16553485,0.004414757,-0.077609686,0.093558207,-0.18323697,-0.81825513,0.22370102,0.013201881,WALKING
0.36264472,-0.010641962,-0.084814344,-0.15319925,-0.34061114,0.45212175,0.96072854,-0.21459264,0.017482677,0.85169387,-0.77027277,-0.81096024,-0.005243489,-0.043069442,0.087674777,-0.15192549,-0.80863575,0.23018192,0.009611306,WALKING
0.35427722,-0.026240237,-0.11005018,-0.18831841,-0.31071927,0.46582436,0.96503356,-0.21267208,0.019324211,0.70918651,-0.62884789,-0.62927075,0.004345484,-0.023815717,0.085908219,-0.16052616,-0.81093241,0.22851452,0.008359907,WALKING
0.19403481,-0.029852753,-0.11306105,-0.22892965,-0.37523669,0.52751,0.96850155,-0.20333437,0.018338655,-0.726189,0.09458954,0.029675637,-0.006960488,-0.10193049,0.051444299,-0.20531392,-0.82039481,0.22201379,0.009046747,WALKING
0.28194515,0.003385609,-0.16691437,0.014458382,-0.26419636,0.36102305,0.96513763,-0.21153427,0.034256166,0.43823558,-0.72496974,0.14676278,-0.27270784,0.048076406,0.046222842,-0.28927399,-0.81052636,0.22771236,-0.001955724,WALKING
0.29833962,-0.016255105,-0.11852915,-0.21162877,-0.33600707,0.51845029,0.967447,-0.20964791,0.01708287,0.42626604,-0.21931047,-0.86255221,-0.1652181,-0.097615312,0.06806971,-0.21346975,-0.81427927,0.22629729,0.00991686,WALKING
0.33676572,-0.039332439,-0.12671856,-0.23867516,-0.39389462,0.46921473,0.95953935,-0.21305092,0.016782005,0.88817024,-0.7737171,-0.85977756,-0.11284173,-0.086155282,0.052675602,-0.15551024,-0.81000091,0.22926506,0.010088249,WALKING
0.21804175,-0.01220807,-0.10018623,-0.18696557,-0.37358912,0.44951967,0.95386829,-0.21661488,0.017440106,0.65696128,-0.53372185,-0.45163766,-0.04134449,-0.014194061,0.098400418,-0.15102509,-0.80577556,0.23215933,0.009606,WALKING
0.25805999,0.018210964,-0.072604414,-0.22141391,-0.34410175,0.5062607,0.95684311,-0.21471499,0.016438625,0.28587514,0.36971915,-0.09247279,-0.004424938,-0.068377271,0.091206668,-0.1182277,-0.80805946,0.23061949,0.010315016,WALKING
0.37942507,-0.022600527,-0.10016181,-0.27754078,-0.30384044,0.49517236,0.96667332,-0.20898312,0.013974668,0.85072489,-0.90895107,-0.82083424,0.013319079,-0.044602472,0.07677034,-0.10077366,-0.8149682,0.22592794,0.012058314,WALKING
0.25857456,-0.0478389,-0.13142819,-0.30667496,-0.34122069,0.4637158,0.97504046,-0.20237249,0.01158068,0.03846064,-0.76049164,-0.14204668,0.003285643,-0.063054601,0.090982083,-0.13039966,-0.82243755,0.22082958,0.013729938,WALKING
0.19594646,0.002038631,-0.1218908,-0.3275948,-0.37187363,0.45086714,0.96974089,-0.20187029,0.012062109,0.015113989,-0.054430774,0.21480288,0.009272319,-0.10557141,0.11837434,-0.22173037,-0.82225689,0.22094311,0.013382811,WALKING
0.33216716,0.007348244,-0.095114681,-0.33969246,-0.27783692,0.48936419,0.96553997,-0.19915458,0.014804754,0.70153553,0.75233928,0.81422915,-0.016562054,-0.11235637,0.097030283,-0.2265523,-0.82424955,0.21948754,0.011469429,WALKING
0.33392479,-0.02460401,-0.11771624,-0.23145423,-0.27826765,0.51393121,0.96914039,-0.19304946,0.023397384,0.75223936,0.20907858,0.50006345,-0.00104783,-0.12728192,0.022759477,-0.1593568,-0.82994805,0.21511072,0.00553867,WALKING
0.19874142,-0.02586251,-0.11826776,-0.20318204,-0.35889262,0.46630114,0.96085291,-0.19385242,0.024767728,0.93111286,0.55291875,0.50702944,-0.044747755,-0.022273712,0.077327292,-0.1531458,-0.82805923,0.21631829,0.004519098,WALKING
0.25147128,-0.006380576,-0.097045789,-0.24240854,-0.36418549,0.45592298,0.95410053,-0.19766352,0.017292188,0.21700332,-0.2448033,0.48249136,-0.090138817,-0.06262585,0.13777192,-0.18376054,-0.82416154,0.21944902,0.009682661,WALKING
0.32610819,-0.014068689,-0.090486943,-0.1621693,-0.28343533,0.46396147,0.95869505,-0.19801067,0.010676279,0.44914271,0.31252562,0.085825309,-0.031427529,-0.018784956,0.085369259,-0.19070556,-0.82467525,0.21930109,0.01431077,WALKING
0.30626805,-0.023399209,-0.10988232,-0.14512302,-0.35677537,0.47326974,0.9614802,-0.19132382,0.009915559,0.82416412,0.78618562,0.68103897,-0.058803931,-0.008712913,0.06690862,-0.2651465,-0.83151337,0.21459264,0.014842296,WALKING
0.23405608,-0.011145524,-0.13880676,-0.45405428,-0.27169839,0.2352633,0.94517586,-0.171049,0.018959664,-0.6142482,-0.043802033,-0.63922679,-0.040450186,-0.074166917,0.06514511,0.10797943,-0.84903421,0.20214151,0.008422417,WALKING_DOWNSTAIRS
0.35318829,-0.033719272,-0.1063946,-0.46206438,-0.29044174,0.26566046,0.94894694,-0.17438178,0.008948951,-0.44957675,-0.63519724,0.90245309,-0.088282622,-0.038799904,0.053139371,0.23945309,-0.84667472,0.20413831,0.015488197,WALKING_DOWNSTAIRS
0.44190317,-0.045248346,-0.11933128,-0.51830474,-0.14326468,0.25244949,0.95009894,-0.17814494,0.003338765,0.23646208,-0.025867908,0.047625351,-0.48057697,0.16734431,-0.008006142,0.27788432,-0.84311981,0.20660518,0.019429833,WALKING_DOWNSTAIRS
0.19695335,0.004251551,-0.098882072,-0.45918652,-0.16351319,0.34690437,0.94357286,-0.17891746,-0.004823044,0.63346772,0.5598548,0.76008611,-0.25320367,0.019777393,0.048377119,0.30568671,-0.84132684,0.20762485,0.025191364,WALKING_DOWNSTAIRS
0.090659537,0.032572755,-0.046958242,-0.2823325,-0.13051298,0.28537124,0.93111456,-0.17311301,-0.002440588,-0.4404095,-0.49687894,0.96776396,-0.14397587,-0.013290027,-0.000199298,0.28775108,-0.84581995,0.20460936,0.023565935,WALKING_DOWNSTAIRS
0.39334276,-0.021154547,-0.11339109,-0.34793732,-0.18017278,0.2624136,0.92983232,-0.15873916,0.010766832,0.14791812,0.13789164,0.95691909,-0.024172936,-0.10280214,0.009120426,0.2893359,-0.86015131,0.19479494,0.014153819,WALKING_DOWNSTAIRS
0.2632926,-0.032169444,-0.14896487,-0.42924644,-0.25105566,0.27500155,0.93284983,-0.15717166,0.007947257,0.22824307,0.52296758,0.76641924,0.44898117,-0.30030541,0.20833799,0.37038083,-0.86209212,0.19350616,0.016169964,WALKING_DOWNSTAIRS
0.16337412,-0.009179618,-0.13016078,-0.40452735,-0.28260604,0.22075605,0.92885323,-0.15412664,0.006351861,-0.1558626,-0.12787077,0.85905104,0.31158763,-0.2157787,0.24088369,0.30660441,-0.86476649,0.19167192,0.017305179,WALKING_DOWNSTAIRS
0.41695162,-0.066566644,-0.13106534,-0.54726091,-0.28376671,0.38971511,0.92525112,-0.18700073,0.001830524,-0.19972708,0.67737561,0.43952691,-0.34890983,0.12886391,0.19818842,0.42873081,-0.83147536,0.21462527,0.020530783,WALKING_DOWNSTAIRS
